def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(MAIN),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(DEBUG),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
True,
def(NBDEBUG),
def(PROTO),
!def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
