def(INET_SOCKETS),
True,
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_TOOLBAR),
def(__MINT__),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(MAIN),
def(PROTO),
def(FEAT_GUI),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(_WIN32),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WIN32),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
