def(PROTO),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
True,
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(WSDEBUG),
def(DEBUG),
def(WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(_WIN32),
def(MAIN),
def(LESSTIF_VERSION),
