def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(_WIN32),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(__MINT__),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(MAIN),
def(WSDEBUG),
def(FEAT_JOB_CHANNEL),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(WIN32),
def(PROTO),
