def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
!def(PROTO),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
def(__BORLANDC__),
!def(FEAT_RIGHTLEFT),
def(DEBUG),
def(WSDEBUG),
def(PROTO),
