def(FEAT_GUI_W32),
def(__BORLANDC__),
True,
!def(PROTO),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(DEBUG),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
