def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
!def(PROTO),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_EMACS_TAGS),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
True,
!def(FEAT_EMACS_TAGS),
def(WSDEBUG_SENSE),
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
def(WSDEBUG),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(DEBUG),
