def(WSDEBUG_SENSE),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(__MINT__),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(WIN32),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
True,
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_TRACE),
def(DEBUG),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
!def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(JUMPLIST_ROTATE),
