def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(NBDEBUG),
!def(PROTO),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(PROTO),
def(MCH_WRITE_DUMP),
True,
def(WSDEBUG),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
