def(WSDEBUG),
def(LESSTIF_VERSION),
def(FEAT_GUI),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(MAIN),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(WIN32),
def(PROTO),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
def(DEBUG),
def(__MINT__),
