!def(NO_CONSOLE),
!def(PROTO),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(PROTO),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
