def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(__MINT__),
!def(FEAT_PROFILE),
def(FEAT_BEVAL_GUI),
def(NBDEBUG),
True,
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(MAIN),
def(WIN32),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
def(_WIN32),
def(PROTO),
def(FEAT_TERMRESPONSE),
