def(WSDEBUG_SENSE),
True,
def(PROTO),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
