def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_GTK),
!def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(WSDEBUG),
True,
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
def(DEBUG),
def(WSDEBUG_SENSE),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
!def(FEAT_BEVAL),
!def(PROTO),
