def(WSDEBUG_SENSE),
def(_WIN32),
!def(INET_SOCKETS),
True,
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL_GUI),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_BEVAL),
def(MAIN),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(__MINT__),
def(FEAT_PROFILE),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(LESSTIF_VERSION),
