def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
def(FEAT_CLIPBOARD),
!def(PROTO),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(__BORLANDC__),
True,
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
!def(RISCOS),
def(MCH_WRITE_DUMP),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
!def(FEAT_RIGHTLEFT),
def(WSDEBUG),
!def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(RISCOS),
