def(FEAT_TERMRESPONSE),
def(WSDEBUG),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(PROTO),
def(FEAT_RIGHTLEFT),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
True,
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
