def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(UNIX),
def(FEAT_PROFILE),
!def(UNIX),
def(FEAT_BEVAL_GUI),
def(WIN32),
def(WSDEBUG),
def(MAIN),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
(def(FEAT_BEVAL_GUI)&!def(FEAT_VARTABS)&(!def(FEAT_VARTABS)|!def(FEAT_BEVAL_GUI))),
!def(FEAT_PROFILE),
(def(FEAT_VARTABS)&def(FEAT_BEVAL_GUI)),
def(WSDEBUG_SENSE),
def(__MINT__),
!def(FEAT_BEVAL_GUI),
def(INET_SOCKETS),
def(PROTO),
(def(FEAT_BEVAL_GUI)&!def(FEAT_VARTABS)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
!def(INET_SOCKETS),
True,
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
