def(NBDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(PROTO),
True,
!def(NO_CONSOLE),
def(WSDEBUG),
!def(FEAT_BEVAL),
def(FEAT_FKMAP),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
!def(PROTO),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
