def(FEAT_GUI),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
True,
!def(PROTO),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(PROTO),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(MAIN),
def(WSDEBUG),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
