def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_CLIPBOARD),
def(PROTO),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(WSDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
