def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(DEBUG),
def(EBCDIC),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
!def(EBCDIC),
!def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
!def(FEAT_MBYTE),
!def(FEAT_BEVAL),
def(PROTO),
def(WSDEBUG_TRACE),
!def(RISCOS),
def(FEAT_GUI),
def(NBDEBUG),
True,
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(RISCOS),
!def(PROTO),
def(__BORLANDC__),
