def(INET_SOCKETS),
!def(UNIX),
def(_WIN32),
def(FEAT_JOB_CHANNEL),
def(JUMPLIST_ROTATE),
True,
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(__MINT__),
def(MAIN),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_FLOAT),
def(WIN32),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(FEAT_RIGHTLEFT),
def(UNIX),
def(FEAT_BEVAL_GUI),
def(FEAT_PROFILE),
