def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(NBDEBUG),
def(_WIN32),
def(FEAT_GUI),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(MAIN),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(__MINT__),
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(WIN32),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
