def(FEAT_TERMRESPONSE),
!def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(FEAT_GUI),
def(EBCDIC),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(DEBUG),
!def(RISCOS),
def(FEAT_FKMAP),
!def(PROTO),
def(FEAT_GUI_GTK),
def(RISCOS),
True,
!def(EBCDIC),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(NBDEBUG),
!def(NO_CONSOLE),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_RIGHTLEFT),
def(PROTO),
