def(FEAT_SUN_WORKSHOP),
True,
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_PROFILE),
def(FEAT_GUI_W32),
def(FEAT_GUI),
def(_WIN32),
def(INET_SOCKETS),
def(NBDEBUG),
def(MAIN),
def(DEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(WIN32),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(__MINT__),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(PROTO),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
