def(JUMPLIST_ROTATE),
def(DEBUG),
def(MAIN),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(LESSTIF_VERSION),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
True,
def(WSDEBUG_SENSE),
def(FEAT_BEVAL_GUI),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
