def(WSDEBUG_TRACE),
def(MAIN),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_CLIPBOARD),
def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(PROTO),
def(WIN32),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
def(_WIN32),
def(FEAT_TERMTRUECOLOR),
def(FEAT_GUI),
True,
