def(FEAT_GUI),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(PROTO),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(FEAT_GUI_GTK),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(__BORLANDC__),
!def(FEAT_BEVAL),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(MCH_WRITE_DUMP),
True,
