def(INET_SOCKETS),
def(WIN32),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(_WIN32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(MAIN),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(__MINT__),
def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_GUI),
True,
def(PROTO),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
