def(MAIN),
def(_WIN32),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
!def(INET_SOCKETS),
def(FEAT_PROFILE),
def(PROTO),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_FLOAT),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(FEAT_RIGHTLEFT),
def(__MINT__),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
!def(FEAT_PROFILE),
True,
def(FEAT_BEVAL_GUI),
