def(JUMPLIST_ROTATE),
def(_WIN32),
def(PROTO),
def(__MINT__),
def(INET_SOCKETS),
def(DEBUG),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(MAIN),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
def(FEAT_BEVAL_GUI),
!def(INET_SOCKETS),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(LESSTIF_VERSION),
def(WIN32),
