def(FEAT_GUI),
def(DEBUG),
def(_WIN32),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(MAIN),
!def(NO_CONSOLE),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(WIN32),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
True,
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
