!def(INET_SOCKETS),
def(DEBUG),
def(PROTO),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(WSDEBUG),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
True,
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
