def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(__MINT__),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(DEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(_WIN32),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(JUMPLIST_ROTATE),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_PROFILE),
def(FEAT_GUI),
def(LESSTIF_VERSION),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI_W32),
