def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(DEBUG),
def(FEAT_RIGHTLEFT),
True,
def(PROTO),
def(WSDEBUG_TRACE),
def(FEAT_FKMAP),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(WIN32),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
