def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(DEBUG),
def(WIN32),
def(FEAT_BEVAL),
def(NBDEBUG),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(MAIN),
def(FEAT_FKMAP),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(FEAT_CLIPBOARD),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(_WIN32),
def(PROTO),
