def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(WSDEBUG),
def(PROTO),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI),
def(MAIN),
def(FEAT_TERMRESPONSE),
def(DEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
True,
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(FEAT_PROFILE),
def(WIN32),
def(_WIN32),
!def(INET_SOCKETS),
