def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
def(RISCOS),
!def(RISCOS),
!def(NO_CONSOLE),
def(PROTO),
def(FEAT_TOOLBAR),
def(FEAT_FKMAP),
def(EBCDIC),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(__BORLANDC__),
!def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
!def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
True,
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(EBCDIC),
!def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
