def(WSDEBUG),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_PROFILE),
def(WIN32),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL_GUI),
def(WSDEBUG_SENSE),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(PROTO),
def(DEBUG),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(MAIN),
def(_WIN32),
!def(INET_SOCKETS),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
