def(FEAT_TERMRESPONSE),
True,
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(PROTO),
def(NBDEBUG),
def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(PROTO),
