def(WSDEBUG_TRACE),
def(DEBUG),
def(MAIN),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
True,
def(NBDEBUG),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_MBYTE),
def(_WIN32),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_GUI_W32),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(WIN32),
def(FEAT_TOOLBAR),
