def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
True,
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(DEBUG),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
!def(FEAT_BEVAL),
