def(FEAT_MBYTE),
def(__BORLANDC__),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(INET_SOCKETS),
!def(PROTO),
def(FEAT_TOOLBAR),
!def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
True,
def(DEBUG),
def(WSDEBUG),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
def(PROTO),
!def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
