def(MAIN),
def(__MINT__),
True,
!def(FEAT_GUI_GTK),
def(WSDEBUG),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_PROFILE),
!def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(FEAT_JOB_CHANNEL),
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(FEAT_BEVAL_GUI),
def(PROTO),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
def(NBDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
