def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(FEAT_CLIPBOARD),
!def(INET_SOCKETS),
def(__BORLANDC__),
!def(FEAT_BEVAL),
def(FEAT_FKMAP),
!def(FEAT_GUI_W32),
!def(FEAT_RIGHTLEFT),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
True,
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
def(DEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
