def(LESSTIF_VERSION),
!def(FEAT_GUI_W32),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(WIN32),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(_WIN32),
def(__MINT__),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(DEBUG),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_TOOLBAR),
