def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_PROFILE),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
def(JUMPLIST_ROTATE),
True,
def(__MINT__),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(MAIN),
def(WSDEBUG),
def(FEAT_BEVAL),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
def(WSDEBUG_TRACE),
def(PROTO),
def(NBDEBUG),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(_WIN32),
def(WIN32),
