def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(WIN32),
def(NBDEBUG),
!def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
def(FEAT_BEVAL_GUI),
def(FEAT_TOOLBAR),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_PROFILE),
def(__MINT__),
def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(MAIN),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(_WIN32),
