def(MAIN),
def(FEAT_SUN_WORKSHOP),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_PROFILE),
def(WSDEBUG_TRACE),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(PROTO),
def(WSDEBUG_SENSE),
def(WIN32),
def(FEAT_TOOLBAR),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
!def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__MINT__),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
