def(WSDEBUG),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WIN32),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
True,
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(_WIN32),
def(WSDEBUG_TRACE),
def(PROTO),
def(FEAT_TERMRESPONSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(__MINT__),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(NBDEBUG),
def(FEAT_PROFILE),
