!def(INET_SOCKETS),
def(WIN32),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
def(FEAT_GUI),
def(FEAT_JOB_CHANNEL),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
def(FEAT_MBYTE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(__MINT__),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(FEAT_TOOLBAR),
def(MAIN),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(DEBUG),
def(PROTO),
