def(FEAT_GUI),
def(FEAT_GUI_W32),
!def(PROTO),
def(FEAT_MBYTE),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(LESSTIF_VERSION),
def(FEAT_FKMAP),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(WSDEBUG),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(__BORLANDC__),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(PROTO),
def(WSDEBUG_SENSE),
def(DEBUG),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
