def(JUMPLIST_ROTATE),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(WSDEBUG_TRACE),
def(NBDEBUG),
def(FEAT_CLIPBOARD),
def(FEAT_GUI_GTK),
def(DEBUG),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(PROTO),
def(FEAT_MBYTE),
True,
def(FEAT_GUI_W32),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(INET_SOCKETS),
