def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
def(PROTO),
!def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
!def(PROTO),
!def(NO_CONSOLE),
def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
def(FEAT_EMACS_TAGS),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(DEBUG),
def(WSDEBUG),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
!def(FEAT_BEVAL),
def(__BORLANDC__),
!def(FEAT_EMACS_TAGS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(FEAT_MBYTE),
True,
