def(FEAT_GUI),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
True,
!def(PROTO),
!def(NO_CONSOLE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(__BORLANDC__),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(DEBUG),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
