def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(WSDEBUG),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_CLIPBOARD),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
True,
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(DEBUG),
def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
!def(PROTO),
def(NBDEBUG),
