1,18,17,19,3
2,18,17,19,3
3,18,17,19,3
4,18,17,19,3
5,18,17,19,3
6,18,17,19,3
7,18,17,19,3
8,18,17,19,3
9,19,18,21,3
10,19,18,21,3
11,19,18,21,3
12,19,18,21,3
13,19,18,21,3
14,19,18,21,3
15,19,18,21,3
16,19,18,21,3
17,19,18,21,3
18,19,18,21,3
19,19,18,21,3
20,19,18,21,3
21,19,18,21,3
22,19,18,21,3
23,19,18,21,3
24,19,18,21,3
25,19,18,21,3
26,19,18,21,3
27,19,18,21,3
28,19,18,21,3
29,19,18,21,3
30,19,18,21,3
31,19,18,21,3
32,19,18,21,3
33,19,18,21,3
34,19,18,21,3
35,19,18,21,3
36,19,18,21,3
37,19,18,21,3
38,19,18,21,3
39,19,18,21,3
40,19,18,21,3
41,19,18,21,3
42,19,18,21,3
43,19,18,21,3
44,19,18,21,3
45,19,18,21,3
46,19,18,21,3
47,19,18,21,3
48,19,18,21,3
49,19,18,21,3
50,19,18,21,3
51,19,18,21,3
52,19,18,21,3
53,19,18,21,3
54,19,18,21,3
55,19,18,21,3
56,19,18,21,3
57,19,18,21,3
58,19,18,21,3
59,19,18,21,3
60,19,18,21,3
61,19,18,21,3
62,19,18,21,3
63,19,18,21,3
64,19,18,21,3
65,19,18,21,3
66,19,18,21,3
67,19,18,21,3
68,20,18,21,3
69,20,18,21,3
70,20,18,21,3
71,20,18,21,3
72,20,18,21,3
73,20,18,21,3
74,20,18,21,3
75,20,18,21,3
76,20,18,21,3
77,20,18,21,3
78,20,18,21,3
79,20,18,21,3
80,20,18,21,3
81,20,18,21,3
82,20,18,21,3
83,20,18,21,3
84,20,18,21,3
85,20,18,21,3
86,20,18,21,3
87,20,18,21,3
88,20,18,21,3
89,20,18,21,3
90,20,18,21,3
91,20,18,21,3
92,20,18,21,3
93,20,18,21,3
94,20,18,21,3
95,20,18,21,3
96,20,18,21,3
97,20,18,21,3
98,20,18,21,3
99,20,18,21,3
100,20,18,21,3
101,20,18,21,3
102,20,18,21,3
103,20,18,21,3
104,20,18,21,3
105,20,18,21,3
106,20,18,21,3
107,20,18,21,3
108,20,18,21,3
109,20,18,21,3
110,20,18,21,3
111,20,18,21,3
112,20,18,21,3
113,20,18,21,3
114,20,18,21,3
115,20,18,21,3
116,20,18,21,3
117,20,18,21,3
118,20,18,21,3
119,20,18,21,3
120,20,18,21,3
121,20,18,21,3
122,20,18,21,3
123,20,18,21,3
124,20,18,21,3
125,20,18,21,3
126,20,18,21,3
127,20,18,21,3
128,20,18,21,3
129,20,18,21,3
130,20,18,21,3
131,20,18,21,3
132,20,18,21,3
133,20,18,21,3
134,20,18,21,3
135,20,18,21,3
136,20,18,21,3
137,20,18,21,3
138,20,18,21,3
139,20,18,21,3
140,20,18,21,3
141,20,18,21,3
142,20,18,21,3
143,20,18,21,3
144,20,18,21,3
145,20,18,21,3
146,20,18,21,3
147,20,18,21,3
148,20,18,21,3
149,20,18,21,3
150,20,18,21,3
151,20,18,21,3
152,20,18,21,3
153,20,18,21,3
154,20,18,21,3
155,20,18,21,3
156,20,18,21,3
157,20,18,21,3
158,20,18,21,3
159,20,18,21,3
160,20,18,21,3
161,20,18,21,3
162,20,18,21,3
163,20,18,21,3
164,20,18,21,3
165,20,18,21,3
166,20,18,21,3
167,20,18,21,3
168,20,18,21,3
169,20,18,21,3
170,20,18,21,3
171,20,18,21,3
172,20,18,21,3
173,20,18,21,3
174,20,18,21,3
175,20,18,21,3
176,20,18,21,3
177,20,18,21,3
178,20,18,21,3
179,20,18,21,3
180,20,18,21,3
181,20,18,21,3
182,20,18,21,3
183,20,18,21,3
184,20,18,21,3
185,20,18,21,3
186,20,18,21,3
187,20,18,21,3
188,20,18,21,3
189,20,18,21,3
190,20,18,21,3
191,20,18,21,3
192,20,18,21,3
193,20,18,21,3
194,20,18,21,3
195,20,18,21,3
196,20,18,21,3
197,20,18,21,3
198,20,18,21,3
199,20,18,21,3
200,20,18,21,3
201,20,18,21,3
202,20,18,21,3
203,20,18,21,3
204,20,18,21,3
205,20,18,21,3
206,20,18,21,3
207,20,18,21,3
208,20,18,21,3
209,20,18,21,3
210,20,18,21,3
211,20,16,19,3
212,20,16,19,3
213,20,16,19,3
214,20,16,19,3
215,20,16,19,3
216,20,16,19,3
217,20,16,19,3
218,20,16,19,3
219,20,16,19,3
220,20,16,19,3
221,20,16,19,3
222,20,16,19,3
223,20,16,19,3
224,20,16,19,3
225,20,16,19,3
226,20,16,19,3
227,20,16,19,3
228,20,16,19,3
229,20,16,19,3
230,20,16,19,3
231,20,16,19,3
232,20,16,19,3
233,20,16,19,3
234,20,16,19,3
235,20,16,19,3
236,20,16,19,3
237,20,16,19,3
238,20,16,19,3
239,20,16,19,3
240,20,16,19,3
241,20,16,19,3
242,20,16,19,3
243,20,16,19,3
244,20,16,19,3
245,20,16,19,3
246,20,16,19,3
247,20,16,19,3
248,20,16,19,3
249,20,16,19,3
250,20,16,19,3
251,20,16,19,3
252,20,16,19,3
253,20,16,19,3
254,20,16,19,3
255,23,21,25,3
256,23,21,25,3
257,23,21,25,3
258,23,21,25,3
259,23,21,25,3
260,23,21,25,3
261,23,21,25,3
262,23,21,25,3
263,23,21,25,3
264,23,21,25,3
265,23,21,25,3
266,23,21,25,3
267,23,21,25,3
268,23,21,25,3
269,23,21,25,3
270,23,21,25,3
271,23,21,25,3
272,23,21,25,3
273,23,21,25,3
274,23,21,25,3
275,23,21,25,3
276,23,21,25,3
277,23,21,25,3
278,23,21,25,3
279,23,21,25,3
280,23,21,25,3
281,23,21,25,3
282,23,21,25,3
283,23,21,25,3
284,23,21,25,3
285,23,21,25,3
286,23,21,25,3
287,23,21,25,3
288,23,21,25,3
289,23,21,25,3
290,23,21,25,3
291,23,21,25,3
292,23,21,25,3
293,23,21,25,3
294,23,21,25,3
295,23,21,25,3
296,23,21,25,3
297,23,21,25,3
298,23,21,25,3
299,23,21,25,3
300,23,21,25,3
301,23,21,25,3
302,23,21,25,3
303,23,21,25,3
304,23,21,25,3
305,23,21,25,3
306,23,21,25,3
307,23,21,25,3
308,23,21,25,3
309,23,21,25,3
310,23,21,25,3
311,23,21,25,3
312,23,21,25,3
313,23,21,25,3
314,23,21,25,3
315,23,21,25,3
316,23,21,25,3
317,23,21,25,3
318,23,21,25,3
319,23,21,25,3
320,23,21,25,3
321,23,21,25,3
322,23,21,25,3
323,23,21,25,3
324,23,21,25,3
325,23,21,25,3
326,23,21,25,3
327,23,21,25,3
328,23,21,25,3
329,23,21,25,3
330,23,21,25,3
331,23,21,25,3
332,23,21,25,3
333,23,21,25,3
334,23,21,25,3
335,23,21,25,3
336,23,21,25,3
337,23,21,25,3
338,23,21,25,3
339,23,21,25,3
340,23,21,25,3
341,23,21,25,3
342,23,21,25,3
343,23,21,25,3
344,23,21,25,3
345,23,21,25,3
346,23,21,25,3
347,23,21,25,3
348,23,21,25,3
349,23,21,25,3
350,23,21,25,3
351,23,21,25,3
352,23,21,25,3
353,23,21,25,3
354,23,21,25,3
355,23,21,25,3
356,23,21,25,3
357,23,21,25,3
358,23,21,25,3
359,23,21,25,3
360,23,21,25,3
361,23,21,25,3
362,23,21,25,3
363,23,21,25,3
364,23,21,25,3
365,23,21,25,3
366,23,21,25,3
367,23,21,25,3
368,23,21,25,3
369,23,21,25,3
370,23,21,25,3
371,23,21,25,3
372,23,21,25,3
373,23,21,25,3
374,23,21,25,3
375,23,21,25,3
376,23,21,25,3
377,23,21,25,3
378,23,21,25,3
379,23,21,25,3
380,23,21,25,3
381,23,21,25,3
382,23,21,25,3
383,23,21,25,3
384,23,21,25,3
385,23,21,25,3
386,23,21,25,3
387,23,21,25,3
388,23,21,25,3
389,23,21,25,3
390,23,21,25,3
391,23,21,25,3
392,23,21,25,3
393,23,21,25,3
394,23,21,25,3
395,23,21,25,3
396,23,21,25,3
397,23,21,25,3
398,23,21,25,3
399,23,21,25,3
400,23,21,25,3
401,23,21,25,3
402,23,21,25,3
403,23,21,25,3
404,23,21,25,3
405,23,21,25,3
406,23,21,25,3
407,23,21,25,3
408,23,21,25,3
409,23,21,25,3
410,23,21,25,3
411,23,21,25,3
412,23,21,25,3
413,23,21,25,3
414,23,21,25,3
415,23,21,25,3
416,23,21,25,3
417,23,21,25,3
418,23,21,25,3
419,23,21,25,3
420,23,21,25,3
421,23,21,25,3
422,23,21,25,3
423,23,21,25,3
424,23,21,25,3
425,23,21,25,3
426,23,21,25,3
427,23,21,25,3
428,23,21,25,3
429,23,21,25,3
430,23,21,25,3
431,23,21,25,3
432,23,21,25,3
433,23,21,25,3
434,23,21,25,3
435,23,21,25,3
436,23,21,25,3
437,23,21,25,3
438,23,21,25,3
439,23,21,25,3
440,23,21,25,3
441,23,21,25,3
442,23,21,25,3
443,23,21,25,3
444,23,21,25,3
445,23,21,25,3
446,23,21,25,3
447,23,21,25,3
448,23,21,25,3
449,23,21,25,3
450,23,21,25,3
451,23,21,25,3
452,23,21,25,3
453,23,21,25,3
454,23,21,25,3
455,23,21,25,3
456,23,21,25,3
457,23,21,25,3
458,23,21,25,3
459,23,21,25,3
460,23,21,25,3
461,23,21,25,3
462,23,21,25,3
463,23,21,25,3
464,23,21,25,3
465,23,21,25,3
466,23,21,25,3
467,23,21,25,3
468,23,21,25,3
469,23,21,25,3
470,23,21,25,3
471,23,21,25,3
472,23,21,25,3
473,23,21,25,3
474,23,21,25,3
475,23,21,25,3
476,23,21,25,3
477,23,21,25,3
478,23,21,25,3
479,23,21,25,3
480,23,21,25,3
481,23,21,25,3
482,23,21,25,3
483,23,21,25,3
484,23,21,25,3
485,23,21,25,3
486,23,21,25,3
487,23,21,25,3
488,23,21,25,3
489,23,21,25,3
490,23,21,25,3
491,23,21,25,3
492,23,21,25,3
493,23,22,25,3
494,23,22,25,3
495,23,22,25,3
496,23,22,25,3
497,27,27,37,4
498,27,27,37,4
499,27,27,37,4
500,27,27,37,4
501,27,27,37,4
502,27,27,37,4
503,27,27,37,4
504,27,27,37,4
505,27,27,37,4
506,27,27,37,4
507,27,27,37,4
508,27,27,37,4
509,27,27,37,4
510,27,27,37,4
511,27,27,37,4
512,27,27,37,4
513,27,27,37,4
514,27,27,37,4
515,27,27,37,4
516,27,27,37,4
517,27,27,37,4
518,27,27,37,4
519,27,27,37,4
520,27,27,37,4
521,27,27,37,4
522,27,27,37,4
523,27,27,37,4
524,27,27,37,4
525,27,27,37,4
526,27,27,37,4
527,27,27,37,4
528,27,27,37,4
529,27,27,37,4
530,27,27,37,4
531,27,27,37,4
532,27,27,37,4
533,27,27,37,4
534,27,27,37,4
535,27,27,37,4
536,27,28,38,4
537,27,28,38,4
538,27,28,38,4
539,27,28,38,4
540,27,28,38,4
541,27,28,38,4
542,27,28,38,4
543,27,28,38,4
544,27,28,38,4
545,27,28,38,4
546,27,28,38,4
547,27,28,38,4
548,27,28,38,4
549,27,28,38,4
550,27,28,38,4
551,27,28,38,4
552,27,28,38,4
553,27,28,38,4
554,27,28,38,4
555,27,28,38,4
556,27,28,38,4
557,27,28,38,4
558,27,27,37,4
559,27,27,37,4
560,27,26,36,4
561,27,26,36,4
562,27,26,36,4
563,27,26,36,4
564,27,26,36,4
565,27,26,36,4
566,27,26,36,4
567,27,26,36,4
568,27,26,36,4
569,27,26,36,4
570,27,26,36,4
571,27,26,36,4
572,27,26,36,4
573,27,26,36,4
574,27,26,36,4
575,27,26,36,4
576,28,30,43,4
577,28,30,43,4
578,28,30,43,4
579,28,30,43,4
580,28,30,43,4
581,28,30,42,6
582,28,30,43,4
583,28,30,42,6
584,28,30,42,6
585,28,30,42,6
586,28,30,42,6
587,28,30,42,6
588,28,30,42,6
589,28,30,42,6
590,28,30,42,6
591,28,30,42,6
592,28,30,42,6
593,28,30,42,6
594,28,30,42,6
595,28,30,42,6
596,28,30,42,6
597,28,30,42,6
598,28,30,42,6
599,28,30,42,6
600,28,30,42,6
601,28,30,42,6
602,28,30,42,6
603,28,30,42,6
604,28,30,42,6
605,28,30,42,6
606,28,30,42,6
607,28,30,42,6
608,28,31,46,5
609,28,31,46,5
610,28,31,46,5
611,28,31,46,5
612,28,31,46,5
613,28,31,46,5
614,28,31,46,5
615,28,33,47,6
616,28,33,47,6
617,28,33,47,6
618,28,33,47,6
619,28,33,47,6
620,28,33,47,6
621,28,33,47,6
