Date, Evolution, Variabilities, TotalDependencies, DependenciesDeleted, DependenciesAdditions, DependenciesPreserved, DependenciesChanged
28-07-2011 03:12:48,291,36,51,0,0,51,4
29-07-2011 06:23:24,292,36,51,0,0,51,4
29-07-2011 06:25:57,293,36,51,0,0,51,4
29-07-2011 06:29:06,294,36,51,0,0,51,4
31-07-2011 12:17:44,295,36,51,0,0,51,4
09-08-2011 10:42:18,296,36,51,0,0,51,4
09-08-2011 10:50:44,297,36,51,0,0,51,4
10-08-2011 03:11:43,298,36,51,0,0,51,4
10-08-2011 03:36:00,299,36,51,0,0,51,4
10-08-2011 04:00:53,300,36,51,0,0,51,4
14-08-2011 02:17:59,301,36,51,0,0,51,4
23-08-2011 04:55:53,302,36,51,0,0,51,4
24-08-2011 03:38:39,303,36,51,0,0,51,4
03-09-2011 03:39:04,304,36,51,0,0,51,4
16-09-2011 06:19:23,305,36,51,0,0,51,4
21-09-2011 02:15:08,306,36,51,0,0,51,4
21-09-2011 02:32:47,307,36,51,0,0,51,4
21-09-2011 03:08:11,308,36,51,0,0,51,4
21-09-2011 03:45:28,309,36,51,0,0,51,4
24-09-2011 03:18:03,310,36,51,0,0,51,5
02-10-2011 02:21:29,311,36,51,0,0,51,4
03-10-2011 12:27:18,312,36,51,0,0,51,4
04-10-2011 03:57:57,313,36,51,0,0,51,4
09-10-2011 11:43:26,314,36,51,0,0,51,4
09-10-2011 12:36:16,315,36,51,0,0,51,4
09-10-2011 03:14:52,316,36,51,0,0,51,4
09-10-2011 03:22:07,317,36,51,0,0,51,4
09-10-2011 03:22:55,318,36,51,0,0,51,4
09-10-2011 03:23:41,319,36,51,0,0,51,4
09-10-2011 03:25:38,320,36,51,0,0,51,4
10-10-2011 03:53:13,321,36,51,0,0,51,4
20-08-2011 09:28:02,322,31,42,14,5,37,13
21-08-2011 06:54:38,323,31,42,0,0,42,4
08-09-2011 05:53:35,324,31,42,0,0,42,4
07-10-2011 06:13:25,325,31,42,0,0,42,4
11-10-2011 08:16:35,326,31,42,0,0,42,5
13-10-2011 12:20:02,327,31,42,0,0,42,4
18-10-2011 07:16:53,328,31,42,0,0,42,4
18-10-2011 07:21:39,329,31,42,0,0,42,4
18-10-2011 07:35:02,330,31,42,0,0,42,4
21-10-2011 09:30:53,331,31,42,0,0,42,4
21-10-2011 09:31:59,332,31,42,0,0,42,4
21-10-2011 09:37:45,333,31,42,0,0,42,4
21-10-2011 10:00:42,334,31,42,0,0,42,4
21-10-2011 10:01:08,335,31,42,0,0,42,4
21-10-2011 10:12:13,336,31,42,0,0,42,4
21-10-2011 10:13:28,337,31,42,0,0,42,4
21-10-2011 10:14:21,338,31,42,0,0,42,4
21-10-2011 10:15:35,339,31,42,0,0,42,4
23-10-2011 11:54:41,340,31,42,0,0,42,4
24-10-2011 12:22:37,341,31,42,0,0,42,4
24-10-2011 12:25:30,342,31,42,0,0,42,4
24-10-2011 12:53:12,343,31,42,0,0,42,4
24-10-2011 12:55:44,344,31,42,0,0,42,4
24-10-2011 12:58:34,345,31,42,0,0,42,4
24-10-2011 05:01:06,346,31,42,0,0,42,4
25-10-2011 04:36:28,347,31,42,0,0,42,4
25-10-2011 04:42:23,348,31,42,0,0,42,4
25-10-2011 04:44:18,349,31,42,0,0,42,4
25-10-2011 04:58:39,350,31,42,0,0,42,7
25-10-2011 05:08:53,351,31,42,0,0,42,4
28-10-2011 09:08:45,352,31,39,5,2,37,10
28-10-2011 09:08:59,353,31,39,0,0,39,4
28-10-2011 09:10:11,354,32,44,0,5,39,12
28-10-2011 04:29:35,355,32,44,0,0,44,4
01-11-2011 05:35:00,356,32,44,0,0,44,4
01-11-2011 05:35:22,357,32,44,0,0,44,4
01-11-2011 05:56:51,358,32,44,0,0,44,4
01-11-2011 06:00:37,359,32,44,0,0,44,4
06-11-2011 05:02:31,360,32,44,0,0,44,4
08-11-2011 04:20:26,361,32,44,0,0,44,4
14-11-2011 04:41:59,362,32,44,0,0,44,4
14-11-2011 04:42:42,363,32,44,0,0,44,4
14-11-2011 04:43:44,364,32,44,0,0,44,4
14-11-2011 04:44:06,365,32,44,0,0,44,4
14-11-2011 04:45:19,366,32,44,0,0,44,6
14-11-2011 04:49:05,367,32,44,0,0,44,4
16-11-2011 02:09:15,368,32,44,0,0,44,4
06-12-2011 04:30:15,369,32,44,0,0,44,4
06-12-2011 04:35:33,370,32,44,0,0,44,4
06-12-2011 04:37:17,371,32,44,0,0,44,4
06-12-2011 04:39:57,372,32,44,0,0,44,4
06-12-2011 04:54:21,373,32,44,0,0,44,4
06-12-2011 04:58:58,374,32,44,0,0,44,4
06-12-2011 05:00:01,375,32,44,0,0,44,4
06-12-2011 05:00:44,376,32,43,1,0,43,10
06-12-2011 05:48:34,377,32,43,0,0,43,4
08-12-2011 04:11:23,378,32,43,0,0,43,4
08-12-2011 04:20:11,379,32,47,0,4,43,15
12-12-2011 05:16:42,380,32,47,0,0,47,4
12-12-2011 05:17:07,381,32,47,0,0,47,4
26-12-2011 05:42:54,382,31,42,5,0,42,12
26-12-2011 05:44:33,383,31,42,0,0,42,4
26-12-2011 05:55:35,384,32,47,0,5,42,12
26-12-2011 06:39:48,385,32,47,0,0,47,4
28-12-2011 01:12:21,386,32,47,0,0,47,8
28-12-2011 01:12:52,387,32,47,0,0,47,4
31-12-2011 03:51:11,388,31,42,6,1,41,16
31-12-2011 03:53:17,389,32,45,3,6,39,15
31-12-2011 04:05:39,390,32,45,0,0,45,4
01-01-2012 01:33:09,391,32,45,0,0,45,4
02-01-2012 04:36:16,392,32,45,0,0,45,4
03-01-2012 05:34:44,393,31,39,6,0,39,12
16-01-2012 04:38:33,394,31,39,0,0,39,5
17-01-2012 04:19:49,395,31,39,0,0,39,5
27-01-2012 07:04:04,396,31,39,0,0,39,5
27-01-2012 07:38:01,397,31,39,0,0,39,5
30-01-2012 05:36:10,398,31,39,0,0,39,5
31-01-2012 01:18:16,399,31,39,0,0,39,5
03-02-2012 12:20:53,400,32,52,0,13,39,14
06-02-2012 04:40:45,401,32,52,0,0,52,5
06-02-2012 04:45:11,402,31,44,8,0,44,15
07-02-2012 05:47:39,403,31,44,0,0,44,6
10-02-2012 08:21:44,404,31,44,0,0,44,6
10-02-2012 08:22:45,405,31,44,0,0,44,6
10-02-2012 08:28:12,406,31,44,0,0,44,6
10-02-2012 09:42:46,407,31,44,0,0,44,6
10-02-2012 09:43:42,408,31,44,0,0,44,6
14-02-2012 11:13:19,409,31,44,0,0,44,6
15-02-2012 04:22:43,410,31,44,0,0,44,6
15-02-2012 04:24:51,411,30,44,0,0,44,6
15-02-2012 04:25:31,412,30,44,0,0,44,6
15-02-2012 04:26:26,413,30,44,0,0,44,6
16-02-2012 06:44:26,414,30,44,0,0,44,6
19-02-2012 11:44:00,415,30,44,0,0,44,6
22-02-2012 06:36:08,416,30,44,0,0,44,6
22-02-2012 06:36:33,417,30,44,0,0,44,6
22-02-2012 06:39:41,418,30,44,0,0,44,6
22-02-2012 06:41:12,419,30,44,0,0,44,6
26-02-2012 08:57:48,420,30,44,0,0,44,6
27-02-2012 04:54:19,421,30,44,0,0,44,6
28-02-2012 02:57:46,422,30,44,0,0,44,6
28-02-2012 03:24:26,423,30,44,0,0,44,6
01-03-2012 02:29:12,424,30,44,0,0,44,6
01-03-2012 05:59:57,425,30,44,0,0,44,6
07-03-2012 09:35:18,426,30,44,0,0,44,6
14-03-2012 05:16:37,427,30,44,0,0,44,6
14-03-2012 05:17:48,428,30,44,0,0,44,6
14-03-2012 05:19:53,429,30,44,0,0,44,6
16-03-2012 09:08:32,430,30,44,0,0,44,6
16-03-2012 09:25:40,431,33,46,0,2,44,6
16-03-2012 09:29:57,432,33,46,0,0,46,6
19-03-2012 05:30:00,433,33,46,0,0,46,6
20-03-2012 10:46:03,434,33,46,0,0,46,6
20-03-2012 12:21:22,435,33,46,0,0,46,6
20-03-2012 12:44:53,436,33,46,0,0,46,6
20-03-2012 02:37:26,437,33,46,0,0,46,6
20-03-2012 02:52:26,438,33,46,0,0,46,6
20-03-2012 02:55:41,439,33,46,0,0,46,6
20-03-2012 03:21:04,440,33,46,0,0,46,6
21-03-2012 04:20:19,441,33,46,0,0,46,6
21-03-2012 04:31:43,442,33,46,0,0,46,6
21-03-2012 09:01:11,443,33,46,0,0,46,6
21-03-2012 10:15:06,444,33,46,0,0,46,6
22-03-2012 03:58:36,445,33,46,0,0,46,6
22-03-2012 04:10:13,446,33,46,0,0,46,6
22-03-2012 04:10:43,447,33,46,0,0,46,6
24-03-2012 11:16:23,448,33,46,0,0,46,6
24-03-2012 06:02:49,449,33,46,0,0,46,6
25-03-2012 08:36:54,450,33,46,0,0,46,6
25-03-2012 08:36:59,451,33,46,0,0,46,6
25-03-2012 10:18:43,452,33,46,0,0,46,6
25-03-2012 10:20:14,453,33,46,0,0,46,6
25-03-2012 11:08:51,454,33,46,0,0,46,6
25-03-2012 11:09:21,455,33,46,0,0,46,6
25-03-2012 11:22:10,456,33,46,0,0,46,6
25-03-2012 11:22:19,457,33,46,0,0,46,6
25-03-2012 11:22:53,458,33,46,0,0,46,6
25-03-2012 11:22:59,459,33,46,0,0,46,6
25-03-2012 06:07:12,460,33,46,0,0,46,6
25-03-2012 06:07:17,461,33,46,0,0,46,6
25-03-2012 06:23:11,462,33,46,0,0,46,6
25-03-2012 06:23:18,463,33,46,0,0,46,6
26-03-2012 10:56:34,464,33,46,0,0,46,6
26-03-2012 10:56:38,465,33,46,0,0,46,6
26-03-2012 03:36:37,466,33,46,0,0,46,6
26-03-2012 03:38:48,467,33,46,0,0,46,6
26-03-2012 03:40:55,468,33,46,0,0,46,6
27-03-2012 11:20:11,469,33,46,0,0,46,6
27-03-2012 11:21:19,470,33,46,0,0,46,6
27-03-2012 11:43:36,471,33,46,0,0,46,6
28-03-2012 03:45:38,472,33,46,0,0,46,6
28-03-2012 03:58:12,473,33,46,0,0,46,6
28-03-2012 04:00:28,474,33,46,0,0,46,6
28-03-2012 04:09:02,475,33,46,0,0,46,6
29-03-2012 03:32:53,476,33,46,0,0,46,6
30-03-2012 07:28:10,477,33,46,0,0,46,6
31-03-2012 09:05:19,478,33,46,0,0,46,6
01-04-2012 05:07:45,479,33,46,0,0,46,6
01-04-2012 05:07:56,480,33,46,0,0,46,6
01-04-2012 05:15:38,481,33,46,0,0,46,6
01-04-2012 05:15:50,482,33,46,0,0,46,6
01-04-2012 05:30:26,483,33,46,0,0,46,6
01-04-2012 05:30:32,484,33,46,0,0,46,6
02-04-2012 07:11:59,485,33,46,0,0,46,6
02-04-2012 07:31:18,486,33,46,0,0,46,6
02-04-2012 10:36:26,487,33,46,0,0,46,6
02-04-2012 10:36:42,488,33,46,0,0,46,6
07-04-2012 04:30:50,489,33,46,0,0,46,6
07-04-2012 04:30:59,490,33,46,0,0,46,6
07-04-2012 11:54:39,491,33,46,0,0,46,6
07-04-2012 11:54:45,492,33,46,0,0,46,6
08-04-2012 05:21:35,493,33,46,0,0,46,6
08-04-2012 05:22:45,494,33,46,0,0,46,6
08-04-2012 07:55:07,495,33,46,0,0,46,6
08-04-2012 08:35:12,496,33,46,0,0,46,6
08-04-2012 09:56:51,497,33,46,0,0,46,6
08-04-2012 09:57:04,498,33,46,0,0,46,6
08-04-2012 10:07:38,499,33,46,0,0,46,6
08-04-2012 10:07:51,500,33,46,0,0,46,6
08-04-2012 10:11:34,501,33,46,0,0,46,6
08-04-2012 05:33:46,502,33,46,0,0,46,6
08-04-2012 06:05:11,503,33,46,0,0,46,6
08-04-2012 06:05:15,504,33,46,0,0,46,6
09-04-2012 05:35:56,505,33,46,0,0,46,6
09-04-2012 07:59:17,506,33,46,0,0,46,6
09-04-2012 08:07:56,507,33,46,0,0,46,6
09-04-2012 08:17:01,508,33,46,0,0,46,6
09-04-2012 08:17:06,509,33,46,0,0,46,6
11-04-2012 01:52:20,510,33,46,0,0,46,6
11-04-2012 03:32:00,511,33,46,0,0,46,6
11-04-2012 04:20:56,512,33,46,0,0,46,6
11-04-2012 04:21:00,513,33,46,0,0,46,6
11-04-2012 10:11:26,514,33,46,0,0,46,6
