!def(HAVE_OPENSSL),
def(USE_PKCS15_INIT),
def(HAVE_READLINE),
def(VERSION),
def(DEBUG),
def(_WIN32),
def(notdef),
!def(USE_PKCS15_INIT),
True,
def(HAVE_SETUTENT),
def(ATR_SUPPORT),
!def(_WIN32),
def(HAVE_OPENSSL),
!def(VERSION),
def(RANDOM_POOL),
