!def(HAVE_OPENSSL),
def(RANDOM_POOL),
def(HAVE_READLINE),
True,
def(HAVE_OPENSSL),
def(VERSION),
def(ATR_SUPPORT),
def(HAVE_SETUTENT),
def(notdef),
def(DEBUG),
!def(VERSION),
