!def(HAVE_OPENSSL),
def(HAVE_OPENSSL),
def(RANDOM_POOL),
def(ATR_SUPPORT),
!def(VERSION),
!def(USE_PKCS15_INIT),
def(VERSION),
def(DEBUG),
!def(_WIN32),
def(notdef),
def(USE_PKCS15_INIT),
def(HAVE_READLINE),
True,
def(_WIN32),
def(HAVE_SETUTENT),
def(notused),
