def(HAVE_OPENSSL),
!def(HAVE_OPENSSL),
def(HAVE_READLINE),
!def(_WIN32),
True,
def(RANDOM_POOL),
def(ATR_SUPPORT),
!def(USE_PKCS15_INIT),
def(USE_PKCS15_INIT),
def(DEBUG),
!def(VERSION),
def(HAVE_SETUTENT),
def(_WIN32),
def(notdef),
def(VERSION),
