def(notdef),
def(DEBUG),
def(RANDOM_POOL),
def(VERSION),
!def(HAVE_OPENSSL),
!def(VERSION),
def(HAVE_READLINE),
True,
def(HAVE_SETUTENT),
def(ATR_SUPPORT),
